id,name,city_name,country_id,cancelled,year,month,day,end_year,end_month,end_day
MissouriSummerKickoff2024,Missouri Summer Kickoff 2024,"Springfield, Missouri",USA,0,2024,5,26,2024,5,26
MITFall2009,MIT Fall 2009,"Cambridge, Massachusetts",USA,0,2009,11,14,2009,11,14
MITFall2010,MIT Fall 2010,"Cambridge, Massachusetts",USA,0,2010,11,13,2010,11,13
MITFall2011,MIT Fall 2011,"Cambridge, Massachusetts",USA,0,2011,12,17,2011,12,17
MITFall2012,MIT Fall 2012,"Cambridge, Massachusetts",USA,0,2012,11,10,2012,11,10
MITFall2014,MIT Fall 2014,"Cambridge, Massachusetts",USA,0,2014,12,6,2014,12,6
MITFall2015,MIT Fall 2015,"Cambridge, Massachusetts",USA,0,2015,12,12,2015,12,12
MITFall2018,MIT Fall 2018,"Cambridge, Massachusetts",USA,0,2018,10,6,2018,10,6
MITFMC2014,MIT FMC 2014,"Cambridge, Massachusetts",USA,0,2014,5,3,2014,5,3
MITSpring2010,MIT Spring 2010,"Cambridge, Massachusetts",USA,0,2010,3,6,2010,3,6
MITSpring2011,MIT Spring 2011,"Cambridge, Massachusetts",USA,0,2011,3,5,2011,3,5
MITSpring2012,MIT Spring 2012,"Cambridge, Massachusetts",USA,0,2012,2,18,2012,2,19
MITSpring2013,MIT Spring 2013,"Cambridge, Massachusetts",USA,0,2013,3,9,2013,3,9
MITSpring2015,MIT Spring 2015,"Cambridge, Massachusetts",USA,0,2015,5,2,2015,5,2
MITSpring2016,MIT Spring 2016,"Cambridge, Massachusetts",USA,0,2016,4,30,2016,4,30
MITWinter2020,MIT Winter 2020,"Cambridge, Massachusetts",USA,0,2020,1,12,2020,1,12
MixMatchatMcDoLacson2025,Mix & Match at McDo Lacson 2025,"Bacolod City, Negros Occidental",Philippines,0,2025,3,1,2025,3,1
MixupinLucena2024,Mix-up in Lucena 2024,City of Lucena,Philippines,0,2024,10,27,2024,10,27
MLSWarszawa2020,Mazowiecka Liga Speedcubingu Warszawa 2020,Warszawa,Poland,0,2020,2,29,2020,2,29
MLWGSSpring2019,MLWGS Spring 2019,"Richmond, Virginia",USA,0,2019,4,13,2019,4,13
MLWGSWinter2020,MLWGS Winter 2020,"Richmond, Virginia",USA,0,2020,1,18,2020,1,18
MMovesinMiddlebury2024,M Moves in Middlebury 2024,"Middlebury, Connecticut",USA,0,2024,10,19,2024,10,19
MnMCaloocanCubingFest2024,MnM Caloocan Cubing Fest 2024,Caloocan City,Philippines,0,2024,3,10,2024,3,10
MnMCubeCup2024,MnM Cube Cup 2024,"City of Malolos, Bulacan",Philippines,0,2024,2,11,2024,2,11
MNWOpen2011,Moscow North-West Open 2011,Moscow,Russia,0,2011,7,23,2011,7,24
MNWOpen2012,Moscow North-West Open 2012,Moscow,Russia,0,2012,8,11,2012,8,12
MNWWinter2013,Moscow North-West Open Winter 2013,Moscow,Russia,0,2013,1,3,2013,1,3
MoCoCubingWinter2024,MoCo Cubing Winter 2024,"Gaithersburg, Maryland",USA,0,2024,1,20,2024,1,20
MofunlandCruiseOpen2023,Mofunland Cruise Open 2023,Singapore,Singapore,0,2023,6,19,2023,6,20
MofunlandSpeedcubingSG2024,Mofunland Speedcubing Singapore 2024,Singapore,Singapore,0,2024,8,31,2024,8,31
MofunlandSpeedcubingSG2025,Mofunland Speedcubing Singapore 2025,Singapore,Singapore,0,2025,9,6,2025,9,6
MogiOpen2014,Mogi Open 2014,"Mogi das Cruzes, São Paulo",Brazil,0,2014,8,30,2014,8,31
MohawkValleyWinter2026,Mohawk Valley Winter 2026,"Johnstown, New York",USA,0,2026,2,21,2026,2,21
MokshaCubing2023,Moksha Cubing 2023,"New Delhi, Delhi",India,0,2023,3,25,2023,3,25
MoldavianNationals2015,Moldavian Nationals 2015,Chișinău,Moldova,0,2015,7,25,2015,7,25
MoldavianNationalsSummer2016,Moldavian Nationals Summer 2016,Chișinău,Moldova,0,2016,8,20,2016,8,20
MoldavianNationalsWinter2016,Moldavian Nationals - Winter 2016,Chișinău,Moldova,0,2016,1,23,2016,1,23
MoldovaOpen2020,Moldova Open 2020,Chişinău,Moldova,0,2020,1,11,2020,1,11
MolinaOpen2013,Molina Open 2013,Molina de Segura,Spain,0,2013,1,26,2013,1,26
MolinaOpen2014,Molina Open 2014,Molina de Segura,Spain,0,2014,1,18,2014,1,19
MolinaOpen2016,Molina Open 2016,Molina de Segura,Spain,0,2016,2,13,2016,2,14
MolnlyckeOpen2023,Mölnlycke Open 2023,Mölnlycke,Sweden,0,2023,3,18,2023,3,19
MololoaOpen2024,Mololoa Open 2024,"Tepic, Nayarit",Mexico,0,2024,3,23,2024,3,24
MololoaOpen2025,Mololoa Open 2025,"Tepic, Nayarit",Mexico,0,2025,5,17,2025,5,18
MombasaOpen2024,Mombasa Open 2024,Mombasa,Kenya,0,2024,12,7,2024,12,7
MonastirSpringOpen2019,Monastir Spring Open 2019,Monastir,Tunisia,0,2019,3,24,2019,3,24
MonastirWinterOpen2018,Monastir Winter Open 2018,Monastir,Tunisia,0,2018,12,23,2018,12,23
Moncton2025,Moncton 2025,"Dieppe, New Brunswick",Canada,0,2025,4,5,2025,4,5
Moncton2026,Moncton 2026,"Dieppe, New Brunswick",Canada,0,2026,4,4,2026,4,4
MonctonOpen2019,Moncton Open 2019,"Dieppe, New Brunswick",Canada,0,2019,10,26,2019,10,26
MonctonSpring2024,Moncton Spring 2024,"Dieppe, New Brunswick",Canada,0,2024,4,6,2024,4,6
MondayNightinGdansk2025,Monday Night in Gdańsk 2025,Gdańsk,Poland,0,2025,10,13,2025,10,13
Mongolia2017,Mongolia 2017,Ulaanbaatar,Mongolia,0,2017,10,28,2017,10,28
Mongolia2018,Mongolia 2018,Ulaanbaatar,Mongolia,0,2018,4,21,2018,4,21
MongoliaChampionship2019,Mongolia Championship 2019,Ulaanbaatar,Mongolia,0,2019,1,26,2019,1,27
MongoliaChampionship2020,Mongolia Championship 2020,Ulaanbaatar,Mongolia,1,2020,3,7,2020,3,8
MongoliaChampionship2022,Mongolia Championship 2022,Ulaanbaatar,Mongolia,0,2022,10,15,2022,10,16
MongolianChampionship2023,Mongolian Championship 2023,Ulaanbaatar,Mongolia,0,2023,9,30,2023,10,1
MongolianChampionship2025,Mongolian Championship 2025,Ulaanbaatar,Mongolia,0,2025,10,25,2025,10,26
MongolianOpen2013,Mongolian Open 2013,Ulaanbaatar,Mongolia,0,2013,9,21,2013,9,21
MongolianOpen2022,Mongolian Open 2022,Ulaanbaatar,Mongolia,0,2022,12,11,2022,12,11
MongoliaOpen2019,Mongolia Open 2019,Ulaanbaatar,Mongolia,0,2019,9,21,2019,9,22
Monmouth2013,Monmouth County Open 2013,"Manalapan, New Jersey",USA,0,2013,1,12,2013,1,12
MonnemCityCubing2017,Monnem City Cubing 2017,Mannheim,Germany,0,2017,9,16,2017,9,17
MonnemCityCubing2018,Monnem City Cubing 2018,Mannheim,Germany,0,2018,9,22,2018,9,23
MonnemCityCubing2019,Monnem City Cubing 2019,Mannheim,Germany,0,2019,9,21,2019,9,22
MonsoonCubeOpenBangladesh2018,Monsoon Cube Open Bangladesh 2018,Dhaka,Bangladesh,0,2018,7,20,2018,7,20
MontanaMadness2023,Montana Madness 2023,"East Helena, Montana",USA,0,2023,7,8,2023,7,8
MontbeliardOpen2016,Montbéliard Open 2016,Montbéliard,France,0,2016,11,1,2016,11,1
MontealegreAutumnOpen2023,Montealegre Autumn Open 2023,Valparaíso,Chile,0,2023,6,11,2023,6,11
MonteAlegreOpen2023,Montealegre Open 2023,Valparaíso,Chile,0,2023,1,8,2023,1,8
MontealegreSummerOpen2024,Montealegre Summer Open 2024,Valparaíso,Chile,0,2024,1,14,2024,1,14
MontealegreWinterOpen2023,Montealegre Winter Open 2023,Valparaíso,Chile,0,2023,8,27,2023,8,27
MonteGrandeCubea2025,Monte Grande Cubea 2025,"Monte Grande, Buenos Aires",Argentina,0,2025,5,10,2025,5,11
MonteGrandeforFun2026,Monte Grande for Fun 2026,"Monte Grande, Buenos Aires",Argentina,0,2026,3,1,2026,3,1
MontemurloSpeedcubing2023,Montemurlo Speedcubing 2023,"Montemurlo, Prato",Italy,0,2023,6,17,2023,6,18
MontemurloSpeedcubing2024,Montemurlo Speedcubing 2024,"Montemurlo, Prato",Italy,0,2024,9,7,2024,9,8
MontemurloSpeedcubing2025,Montemurlo Speedcubing 2025,"Montemurlo, Prato",Italy,0,2025,3,8,2025,3,9
MontenegroNationals2019,Montenegro Nationals 2019,Podgorica,Montenegro,0,2019,11,9,2019,11,10
MontenegroOpen2017,Montenegro Open 2017,Podgorica,Montenegro,0,2017,6,4,2017,6,4
MontenegroOpen2019,Montenegro Open 2019,Podgorica,Montenegro,0,2019,2,9,2019,2,10
MontenegroOpen2024,Montenegro Open 2024,Podgorica,Montenegro,0,2024,3,9,2024,3,9
MonterotondoOpen2015,Monterotondo Open 2015,Monterotondo,Italy,0,2015,10,17,2015,10,18
MonterreyBogota2023,Monterrey Bogotá 2023,Bogotá,Colombia,0,2023,1,29,2023,1,29
MonterreyBogotaII2023,Monterrey Bogotá II 2023,"Bogotá, Cundinamarca",Colombia,0,2023,6,4,2023,6,4
MonterreyBogotaIII2023,Monterrey Bogotá III 2023,"Bogotá, Cundinamarca",Colombia,0,2023,7,23,2023,7,23
MonterreyBogotaIV2023,Monterrey Bogotá IV 2023,"Bogotá, Cundinamarca",Colombia,0,2023,12,10,2023,12,10
MonterreyBogotaIX2024,Monterrey Bogotá IX 2024,"Bogotá, Cundinamarca",Colombia,0,2024,6,9,2024,6,9
MonterreyBogotaV2023,Monterrey Bogota V 2023,"Bogotá, Cundinamarca",Colombia,0,2023,12,23,2023,12,23
MonterreyBogotaVI2024,Monterrey Bogotá VI 2024,"Bogotá, Cundinamarca",Colombia,0,2024,1,7,2024,1,7
MonterreyBogotaVII2024,Monterrey Bogotá VII 2024,"Bogotá, Cundinamarca",Colombia,0,2024,2,10,2024,2,10
MonterreyBogotaVIII2024,Monterrey Bogotá VIII 2024,"Bogotá, Cundinamarca",Colombia,0,2024,4,21,2024,4,21
MonterreyCube2022,Monterrey Cube 2022,"Bogotá, Cundinamarca",Colombia,0,2022,11,27,2022,11,27
MontevideoalCubo2023,Montevideo al Cubo 2023,Montevideo,Uruguay,0,2023,1,29,2023,1,29
MontevideoBisiesto2020,Montevideo Bisiesto 2020,Montevideo,Uruguay,0,2020,2,29,2020,2,29
MontevideoenLlamas2021,Montevideo en Llamas 2021,Montevideo,Uruguay,0,2021,12,12,2021,12,12
MontevideoenLlamas2022,Montevideo en Llamas 2022,Montevideo,Uruguay,0,2022,12,18,2022,12,18
MontevideoenLlamas2023,Montevideo en Llamas 2023,Montevideo,Uruguay,0,2023,12,3,2023,12,3
MontevideoenLlamas2024,Montevideo en Llamas 2024,Montevideo,Uruguay,0,2024,11,17,2024,11,17
MontevideoOClock2025,Montevideo O'Clock 2025,Montevideo,Uruguay,0,2025,3,15,2025,3,16
MontevideoOpen2014,Montevideo Open 2014,Montevideo,Uruguay,0,2014,10,11,2014,10,11
MontevideoOpen2015,Montevideo Open 2015,Montevideo,Uruguay,0,2015,11,7,2015,11,7
MontevideoOpen2018,Montevideo Open 2018,Montevideo,Uruguay,0,2018,7,14,2018,7,14
MontevideoOpen2022,Montevideo Open 2022,Montevideo,Uruguay,0,2022,5,29,2022,5,29
MontevideoPalace2018,Montevideo Palace 2018,Montevideo,Uruguay,0,2018,9,22,2018,9,22
MontevideoPalace2019,Montevideo Palace 2019,Montevideo,Uruguay,0,2019,12,22,2019,12,22
MontevideoReOpen2021,Montevideo ReOpen 2021,Montevideo,Uruguay,0,2021,9,19,2021,9,19
MontevideoWinterOpen2017,Montevideo Winter Open 2017,Montevideo,Uruguay,0,2017,7,16,2017,7,16
MontevideoWinterOpen2023,Montevideo Winter Open 2023,Montevideo,Uruguay,0,2023,8,13,2023,8,13
MontfortChampionship2016,Montfort Championship 2016,"Tiruchirappalli, Tamil Nadu",India,0,2016,11,26,2016,11,26
MontgrosOpen2015,Montgròs Open 2015,"Sant Pere de Ribes, Barcelona",Spain,0,2015,2,28,2015,3,1
MonticelloConteOtto2013,Monticello Conte Otto Open 2013,Monticello Conte Otto (Vicenza),Italy,0,2013,4,20,2013,4,20
MonticelloConteOtto2014,Monticello Conte Otto Open 2014,Monticello Conte Otto (Vicenza),Italy,0,2014,3,29,2014,3,29
MonticelloOpen2015,Monticello Conte Otto Open 2015,Monticello Conte Otto (Vicenza),Italy,0,2015,4,11,2015,4,11
MontpellierOpen2008,Montpellier Open 2008,Montpellier,France,0,2008,2,16,2008,2,16
MontpellierOpen2009,Montpellier Open 2009,Montpellier,France,0,2009,2,14,2009,2,14
MontpellierOpen2010,Montpellier Open 2010,Montpellier,France,0,2010,3,20,2010,3,21
MontpellierOpen2011,Montpellier Open 2011,Montpellier,France,0,2011,5,28,2011,5,29
MontpellierOpen2018,Montpellier Open 2018,Pérols (Montpellier),France,0,2018,10,13,2018,10,14
MontpellierOpen2021,Montpellier Open 2021,Pérols (Montpellier),France,0,2021,10,9,2021,10,10
MontpellierOpen2022,Montpellier Open 2022,Montpellier,France,0,2022,3,26,2022,3,27
MontrealFall2014,Montreal Fall 2014,"Montreal, Quebec",Canada,0,2014,10,11,2014,10,12
MontrealLimitedWinter2019,Montreal Limited Winter 2019,"Montreal, Quebec",Canada,0,2019,4,6,2019,4,6
MontrealOpen2013,Montréal Open 2013,"Montréal, Quebec",Canada,0,2013,3,23,2013,3,23
MontrealOpen2014,Montréal Open 2014,"Montréal, Quebec",Canada,0,2014,3,15,2014,3,15
MontrealOpenWinter2017,Montreal Open Winter 2017,"Montréal, Quebec",Canada,0,2017,2,4,2017,2,4
MontsduLyonnaisOpen2023,Monts du Lyonnais Open 2023,Villechenève,France,0,2023,4,22,2023,4,23
MontserratOpenSerra2025,Montserrat Open Serra 2025,"Serra, Espírito Santo",Brazil,0,2025,9,27,2025,9,28
MonumentMountainWinter2017,Monument Mountain Winter 2017,"Great Barrington, Massachusetts",USA,0,2017,1,28,2017,1,28
MonzaEuroWarmup2018,Monza Euro Warmup 2018,Monza,Italy,0,2018,7,1,2018,7,1
MoonbowMegaKentucky2024,Moonbow Mega Kentucky 2024,"Williamsburg, Kentucky",USA,0,2024,3,30,2024,3,30
MoorheadMadness2025,Moorhead Madness 2025,"Moorhead, Minnesota",USA,0,2025,5,10,2025,5,10
MooseLodge2010,Moose Lodge 2010,"San Diego, California",USA,0,2010,4,10,2010,4,10
MooseOnTheLooseCubikon2022,Moose On The Loose Cubikon 2022,"Merrimack, New Hampshire",USA,0,2022,5,7,2022,5,7
MoratallaOpenRubik2014,Moratalla Open Rubik 2014,Moratalla,Spain,0,2014,5,17,2014,5,18
MoreCubesKarori2025,More Cubes Karori 2025,Wellington,New Zealand,0,2025,5,18,2025,5,18
MoreCubingCougarsWV2025,More Cubing with the Cougars WV 2025,"Shenandoah Junction, West Virginia",USA,0,2025,8,2,2025,8,3
MoreHeadToHead2023,MoreHead-to-Head 2023,"Morehead, Kentucky",USA,0,2023,6,3,2023,6,3
Morelia2016,Argetlam 2016,Morelia,Mexico,0,2016,10,28,2016,10,30
MoreThanOneCube2018,More Than One Cube 2018,Shanghai,China,0,2018,3,31,2018,4,1
MoroccanChampionship2025,Moroccan Championship 2025,Casablanca,Morocco,0,2025,8,2,2025,8,3
MoroccanNationals2024,Moroccan Nationals 2024,Casablanca,Morocco,0,2024,8,3,2024,8,4
MoroccoAutumn2018,Morocco Autumn 2018,Casablanca,Morocco,0,2018,12,2,2018,12,2
MoroccoComeback2023,Morocco Comeback 2023,Casablanca,Morocco,0,2023,8,12,2023,8,13
MoroccoOpen2017,Morocco Open 2017,Casablanca,Morocco,0,2017,3,5,2017,3,5
MoroccoOpen2018,Morocco Open 2018,Casablanca,Morocco,0,2018,4,8,2018,4,8
MoroccoSummer2019,Morocco Summer 2019,Rabat,Morocco,0,2019,7,7,2019,7,7
MorRaipurCubingChallenge2022,Mor Raipur Cubing Challenge 2022,"Raipur, Chhattisgarh",India,0,2022,12,18,2022,12,18
MorrOpen2025,MorrOpen 2025,Arica,Chile,0,2025,2,23,2025,2,23
MorroReuterCubing2023,Morro Reuter Cubing 2023,"Morro Reuter, Rio Grande do Sul",Brazil,0,2023,8,19,2023,8,20
MorroReuterCubing2024,Morro Reuter Cubing 2024,"Morro Reuter, Rio Grande do Sul",Brazil,0,2024,8,17,2024,8,18
MorroReuterCubing2025,Morro Reuter Cubing 2025,"Morro Reuter, Rio Grande do Sul",Brazil,0,2025,8,16,2025,8,17
MorroReuteremColonia2024,Morro Reuter em Colônia 2024,"Morro Reuter, Rio Grande do Sul",Brazil,0,2024,2,3,2024,2,4
MorrowMixupMania2026,Morrow Mixup Mania 2026,"Morrow, Ohio",USA,0,2026,3,15,2026,3,15
MorrowQuietMania2026,Morrow Quiet Mania 2026,"Morrow, Ohio",USA,0,2026,3,14,2026,3,14
MorumbiOpen2025,Morumbi Open 2025,"São Paulo, São Paulo",Brazil,0,2025,3,15,2025,3,15
MoscowChristmasOpen2016,Moscow Christmas Open 2016,Moscow,Russia,0,2016,1,8,2016,1,9
MoscowOpen2009,Moscow Open 2009,Moscow,Russia,0,2009,3,8,2009,3,8
MoscowSouthWestOpen2015,Moscow South-West Open 2015,Moscow,Russia,0,2015,9,19,2015,9,20
MoscowSpringOpen2015,Moscow Spring Open 2015,Moscow,Russia,0,2015,3,13,2015,3,15
MoscowSummer2013,Moscow Summer 2013,Moscow,Russia,0,2013,6,16,2013,6,16
MoscowWinterCubing2018,Moscow Winter Cubing 2018,Moscow,Russia,0,2018,1,4,2018,1,5
MossoroOpen2013,Mossoró Open 2013,"Mossoró, Rio Grande do Norte",Brazil,0,2013,3,23,2013,3,24
MostolesOpen2024,Móstoles Open 2024,"Móstoles, Madrid",Spain,0,2024,5,11,2024,5,12
MostolesOpen2025,Móstoles Open 2025,"Móstoles, Madrid",Spain,0,2025,5,10,2025,5,11
MotavitaBoyaca2024,Motavita Boyacá 2024,"Motavita, Boyacá",Colombia,0,2024,7,28,2024,7,28
MotherCityCubingCapeTown2025,Mother City Cubing Cape Town 2025,Cape Town,South Africa,0,2025,5,24,2025,5,25
MotherEarthsCharterSpring2024,Mother Earth's Charter Spring 2024,"Leduc County, Alberta",Canada,0,2024,4,27,2024,4,27
MotorCityOpen2009,Motor City Open 2009,"Detroit, Michigan",USA,0,2009,4,25,2009,4,25
MountaineerMadness2023,Mountaineer Madness 2023,"Gunnison, Colorado",USA,0,2023,9,23,2023,9,23
MountaineerOpenSpring2020,Mountaineer Open Spring 2020,"Morgantown, West Virginia",USA,1,2020,4,18,2020,4,18
MountainsOpenUp2023,Mountains Open Up 2023,"Tehachapi, California",USA,0,2023,4,15,2023,4,15
MountainViewMultiMadness2023,Mountain View Multi Madness 2023,"Mountain View, California",USA,0,2023,11,24,2023,11,27
MountainViewOpen2017,Mountain View Open 2017,"Marietta, Georgia",USA,0,2017,4,29,2017,4,30
MountGambierOpen2024,Mount Gambier Open 2024,"Mount Gambier, South Australia",Australia,0,2024,4,21,2024,4,21
MouraLacerdaOpen2026,Moura Lacerda Open 2026,"Ribeirão Preto, São Paulo",Brazil,0,2026,2,28,2026,3,1
MoveItMidland2024,Move It Midland 2024,"Perth, Western Australia",Australia,0,2024,10,26,2024,10,26
MoveItMidland2025,Move It Midland 2025,"Perth, Western Australia",Australia,0,2025,11,1,2025,11,1
MovesN00bs2012,Moves are for n00bs 2012,Enschede,Netherlands,0,2012,8,25,2012,8,26
MPEIOpen2010,MPEI Open 2010,Moscow,Russia,0,2010,11,20,2010,11,21
MPEIOpen2011,MPEI Open 2011,Moscow,Russia,0,2011,11,26,2011,11,27
MPEIOpen2012,MPEI Open 2012,Moscow,Russia,0,2012,11,24,2012,11,25
MPEIOpen2013,MPEI Open 2013,Moscow,Russia,0,2013,11,23,2013,11,24
MPEIOpen2014,MPEI Open 2014,Moscow,Russia,0,2014,11,28,2014,11,30
MPEIOpen2015,MPEI Open 2015,Moscow,Russia,0,2015,11,27,2015,11,29
MPEIOpen2016,MPEI Open 2016,Moscow,Russia,0,2016,11,25,2016,11,27
MPEIOpen2017,MPEI Open 2017,Moscow,Russia,0,2017,11,24,2017,11,26
MPEIOpen2018,MPEI Open 2018,Moscow,Russia,0,2018,11,23,2018,11,25
MPEIOpen2019,MPEI Open 2019,Moscow,Russia,0,2019,11,22,2019,11,24
MriyDiyCubingLviv2024,Mriy Diy Cubing Lviv 2024,Lviv,Ukraine,0,2024,5,18,2024,5,19
MriyDiyCubingLviv2025,MriyDiy Cubing Lviv 2025,Lviv,Ukraine,0,2025,7,5,2025,7,6
MRUlaanbaatar2024,MR Ulaanbaatar 2024,Ulaanbaatar,Mongolia,0,2024,5,11,2024,5,11
MRUlaanbaatar2025,MR Ulaanbaatar 2025,Ulaanbaatar,Mongolia,0,2025,12,6,2025,12,6
MSaoCubo2024,MS ao Cubo 2024,"Campo Grande, Mato Grosso do Sul",Brazil,0,2024,11,9,2024,11,10
MSaoCubo2025,MS ao Cubo 2025,"Campo Grande, Mato Grosso do Sul",Brazil,0,2025,10,18,2025,10,19
MSFOpen2015,Médecins Sans Frontières Open 2015,"Fort Wayne, Indiana",USA,0,2015,9,26,2015,9,26
MSUQuietQualifier2022,MSU Quiet Qualifier 2022,"East Lansing, Michigan",USA,0,2022,5,14,2022,5,14
MTDSpring2017,MTD Spring 2017,"Mataderos, Buenos Aires",Argentina,0,2017,12,9,2017,12,10
MtProspectMiniMarathon2023,Mt. Prospect Mini Marathon 2023,"Mount Prospect, Illinois",USA,0,2023,2,4,2023,2,4
MtProspectMiniMarathon2024,Mt. Prospect Mini Marathon 2024,"Mount Prospect, Illinois",USA,0,2024,7,27,2024,7,27
MtProspectOpen2022,Mt. Prospect Open 2022,"Mt. Prospect, Illinois",USA,0,2022,10,8,2022,10,8
MucheaCubeDay2025,Muchea Cube Day 2025,"Chittering, Western Australia",Australia,0,2025,12,6,2025,12,6
MudanjiangOpen2018,Mudanjiang Open 2018,"Mudanjiang, Heilongjiang",China,0,2018,12,22,2018,12,22
MuddFall2019,Mudd Fall 2019,"Claremont, California",USA,0,2019,10,5,2019,10,5
MuddWinter2019,Mudd Winter 2019,"Claremont, California",USA,0,2019,2,2,2019,2,2
MuddWinter2020,Mudd Winter 2020,"Claremont, California",USA,0,2020,2,22,2020,2,23
MuffinWinter2017,Muffin Winter 2017,"Pushkin, St. Petersburg",Russia,0,2017,12,15,2017,12,17
MuggioChillOpen2023,Muggiò & Chill Open 2023,"Muggiò, Monza e Brianza",Italy,0,2023,9,16,2023,9,17
MuggioICQualifier2024,Muggiò: IC Qualifier 2024,"Muggiò, Monza e Brianza",Italy,0,2024,9,28,2024,9,29
MuggioICQualifier2025,Muggiò: IC Qualifier 2025,"Muggiò, Monza e Brianza",Italy,0,2025,10,18,2025,10,19
MuggioMinxOpen2022,Muggiò Minx Open 2022,Muggiò,Italy,0,2022,10,29,2022,10,30
MuggioSpring2025,Muggiò Spring 2025,"Muggiò, Monza e Brianza",Italy,0,2025,3,15,2025,3,16
MuggioSummer2024,Muggiò Summer 2024,"Muggiò, Monza e Brianza",Italy,0,2024,6,8,2024,6,9
MultiBlindiJonkoping2026,Bara Multi-Blind i Jönköping 2026,Jönköping,Sweden,0,2026,2,15,2026,2,15
MultiMayhemVA2026,Multi Mayhem VA 2026,"Charlottesville, Virginia",USA,0,2026,1,2,2026,1,4
MultiShevatIsrael2023,MultiShevat Israel 2023,Kiryat Ono,Israel,0,2023,2,3,2023,2,3
MumbaiChallenge2010,Mumbai Rubik's Cube Challenge 2010,"Mumbai, Maharashtra",India,0,2010,6,18,2010,6,18
MumbaiCityCubeOpen2024,Mumbai City Cube Open 2024,"Mumbai, Maharashtra",India,0,2024,8,4,2024,8,4
MumbaiCityCubeOpen2025,Mumbai City Cube Open 2025,"Mumbai, Maharashtra",India,0,2025,7,20,2025,7,20
MumbaiCubeChallenge2025,Mumbai Cube Challenge 2025,"Mumbai, Maharashtra",India,0,2025,2,15,2025,2,16
MumbaiCubeFiesta2026,Mumbai Cube Fiesta 2026,"Mumbai, Maharashtra",India,0,2026,1,18,2026,1,18
MumbaiCubeOpen2025,Mumbai Cube Open 2025,"Mumbai, Maharashtra",India,0,2025,6,8,2025,6,8
MumbaiCubingHeatWave2025,Mumbai Cubing Heat Wave 2025,"Mumbai, Maharashtra",India,0,2025,5,24,2025,5,24
MumbaiCubingSprint2024,Mumbai Cubing Sprint 2024,"Mumbai, Maharashtra",India,0,2024,11,17,2024,11,17
MumbaiCubingSprint2025,Mumbai Cubing Sprint 2025,"Mumbai, Maharashtra",India,0,2025,10,11,2025,10,12
MumbaiMonsoonOpen2017,Mumbai Monsoon Open 2017,"Mumbai, Maharashtra",India,0,2017,7,16,2017,7,16
MumbaiOpen2010,Mumbai Open 2010,"Mumbai, Maharashtra",India,0,2010,2,6,2010,2,7
MumbaiOpen2011,Mumbai Open Rubik's Cube 2011,"Mumbai, Maharashtra",India,0,2011,2,5,2011,2,6
MumbaiOpen2012,Mumbai Open 2012,"Mumbai, Maharashtra",India,0,2012,2,3,2012,2,5
MumbaiOpen2013,Rubik's Cube Mumbai Open 2013,"Mumbai, Maharashtra",India,0,2013,1,7,2013,1,8
MumbaiOpen2014,Mumbai Open 2014,"Mumbai, Maharashtra",India,0,2014,12,28,2014,12,29
MumbaiOpen2015,Rubik's Cube Mumbai Open 2015,"Mumbai, Maharashtra",India,0,2015,12,26,2015,12,27
MumbaiSpringOpen2020,Mumbai Spring Open 2020,"Mumbai, Maharashtra",India,1,2020,3,14,2020,3,15
MumbaiSummerOpen2014,Mumbai Summer Open 2014,"Mumbai, Maharashtra",India,0,2014,5,3,2014,5,4
MumbaiTwistathon2024,Mumbai Twistathon 2024,"Mumbai, Maharashtra",India,0,2024,5,25,2024,5,26
MumbaiTwistathon2025,Mumbai Twistathon 2025,"Mumbai, Maharashtra",India,0,2025,9,7,2025,9,7
MumbaiWinterOpen2022,Mumbai Winter Open 2022,"Mumbai, Maharashtra",India,0,2022,12,28,2022,12,28
MumbaiWinterOpen2024,Mumbai Winter Open 2024,"Mumbai, Maharashtra",India,0,2024,12,25,2024,12,25
MumbaiWinterOpen2025,Mumbai Winter Open 2025,"Mumbai, Maharashtra",India,0,2025,12,28,2025,12,28
MumstheWord2023,Mum's the Word 2023,"Bristol, Connecticut",USA,0,2023,1,8,2023,1,8
MundaringMixup2024,Mundaring Mixup 2024,"Mundaring, Western Australia",Australia,0,2024,6,23,2024,6,23
MundetOpen2018,Mundet Open 2018,Barcelona,Spain,0,2018,12,1,2018,12,2
MunichOpen2010,Munich Open 2010,"Munich, Bavaria",Germany,0,2010,10,9,2010,10,10
MunichOpen2011,Munich Open 2011,"Munich, Bavaria",Germany,0,2011,11,26,2011,11,27
MunichOpen2012,Munich Open 2012,München,Germany,0,2012,10,6,2012,10,7
MunichOpen2013,Munich Open 2013,München (Unterhaching),Germany,0,2013,11,9,2013,11,10
MunichOpen2014,Munich Open 2014,Unterhaching,Germany,0,2014,11,8,2014,11,9
MunichOpen2015,Munich Open 2015,Unterhaching,Germany,0,2015,10,31,2015,11,1
MunichOpen2016,Munich Open 2016,Unterhaching,Germany,0,2016,11,5,2016,11,6
MunichOpen2017,Munich Open 2017,Unterhaching,Germany,0,2017,11,4,2017,11,5
MunichOpen2018,Munich Open 2018,Unterhaching,Germany,0,2018,10,27,2018,10,28
MunichOpen2019,Munich Open 2019,Unterhaching,Germany,0,2019,11,2,2019,11,3
MunichOpen2025,Munich Open 2025,München,Germany,0,2025,9,20,2025,9,21
MunichOpen2026,Munich Open 2026,München,Germany,0,2026,4,25,2026,4,26
